,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import
,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,AT,BE,CH,CZ,DK_1,DK_2,FR,NO_2,NL,PL,SE_4,sum
2022-01-03 00:15:00+01:00,4332.0,3652.0,3471.0,2098.0,281.0,23.0,-3137.0,1362.0,44.0,3344.0,328.0,126.0,1.0,854.0,6224.0,29056.0,92.0,207.0,0.0,329.0,0.0,0.0,1043.0,0.0,917.0,0.0,0.0,1216.0
2022-01-03 00:30:00+01:00,4335.0,3648.0,3513.0,2085.0,281.0,23.0,-3219.0,1362.0,102.0,3338.0,328.0,126.0,1.0,858.0,6274.0,28638.0,161.0,229.0,0.0,329.0,0.0,0.0,1043.0,0.0,1048.0,0.0,0.0,1438.0
2022-01-03 00:45:00+01:00,4314.0,3769.0,3506.0,2089.0,281.0,23.0,-3676.0,1361.0,45.0,3329.0,328.0,126.0,1.0,853.0,6330.0,27990.0,194.0,296.0,0.0,329.0,0.0,0.0,1043.0,0.0,1052.0,0.0,0.0,1542.0
2022-01-03 01:00:00+01:00,4315.0,4011.0,3413.0,2066.0,281.0,24.0,-3785.0,1363.0,148.0,3334.0,328.0,126.0,1.0,850.0,6233.0,27054.0,280.0,657.0,0.0,244.0,0.0,0.0,1318.0,0.0,648.0,0.0,0.0,3147.0
2022-01-03 01:15:00+01:00,4332.0,4019.0,3365.0,2065.0,281.0,24.0,-3865.0,1362.0,91.0,3332.0,328.0,126.0,1.0,847.0,6042.0,26288.0,312.0,810.0,0.0,244.0,0.0,0.0,1318.0,0.0,714.0,0.0,0.0,1836.0
2022-01-03 01:30:00+01:00,4325.0,3971.0,3348.0,2056.0,281.0,24.0,-3809.0,1362.0,93.0,3256.0,321.0,126.0,1.0,848.0,6014.0,25601.0,281.0,859.0,0.0,244.0,0.0,0.0,1318.0,0.0,827.0,0.0,0.0,1967.0
2022-01-03 01:45:00+01:00,4298.0,3910.0,3388.0,2049.0,281.0,24.0,-4083.0,1362.0,60.0,3193.0,321.0,126.0,1.0,844.0,5902.0,27434.0,284.0,824.0,0.0,244.0,0.0,0.0,1318.0,0.0,792.0,0.0,0.0,1900.0
2022-01-03 02:00:00+01:00,4296.0,3879.0,3421.0,2027.0,281.0,24.0,-3687.0,1363.0,187.0,3172.0,321.0,126.0,1.0,839.0,5689.0,27198.0,303.0,442.0,0.0,249.0,0.0,0.0,1521.0,0.0,1010.0,0.0,0.0,3525.0
2022-01-03 02:15:00+01:00,4299.0,3854.0,3428.0,2024.0,281.0,24.0,-3814.0,1364.0,119.0,3140.0,319.0,126.0,1.0,840.0,5733.0,26314.0,317.0,413.0,0.0,249.0,0.0,0.0,1521.0,0.0,1088.0,0.0,0.0,1818.0
2022-01-03 02:30:00+01:00,4306.0,3851.0,3467.0,2024.0,281.0,24.0,-3794.0,1366.0,152.0,3140.0,319.0,126.0,1.0,846.0,5739.0,25837.0,299.0,390.0,0.0,249.0,0.0,0.0,1521.0,0.0,1112.0,0.0,0.0,1801.0
2022-01-03 02:45:00+01:00,4300.0,3850.0,3397.0,2023.0,281.0,24.0,-4015.0,1365.0,86.0,3133.0,319.0,126.0,1.0,833.0,5659.0,25320.0,318.0,557.0,0.0,249.0,0.0,0.0,1521.0,0.0,1172.0,0.0,0.0,2047.0
2022-01-03 03:00:00+01:00,4294.0,3863.0,3378.0,2019.0,281.0,24.0,-3724.0,1368.0,134.0,3135.0,319.0,126.0,1.0,831.0,5714.0,24442.0,285.0,828.0,0.0,286.0,0.0,0.0,1700.0,0.0,1109.0,0.0,0.0,4208.0
2022-01-03 03:15:00+01:00,4270.0,3880.0,3435.0,2031.0,281.0,24.0,-4177.0,1366.0,70.0,3123.0,319.0,126.0,1.0,836.0,6028.0,25742.0,305.0,856.0,0.0,286.0,0.0,0.0,1700.0,0.0,1076.0,0.0,0.0,2237.0
2022-01-03 03:30:00+01:00,4268.0,3869.0,3492.0,2033.0,281.0,24.0,-4130.0,1367.0,86.0,3076.0,319.0,126.0,1.0,844.0,5624.0,25376.0,317.0,866.0,0.0,286.0,0.0,0.0,1700.0,0.0,1118.0,0.0,0.0,2301.0
2022-01-03 03:45:00+01:00,4280.0,3871.0,3515.0,2030.0,281.0,24.0,-3911.0,1369.0,126.0,3073.0,319.0,126.0,1.0,848.0,5488.0,25629.0,318.0,836.0,0.0,286.0,0.0,0.0,1700.0,0.0,1145.0,0.0,0.0,2299.0
2022-01-03 04:00:00+01:00,4288.0,3909.0,3453.0,2045.0,281.0,24.0,-3272.0,1374.0,244.0,3101.0,319.0,126.0,1.0,837.0,5531.0,26057.0,253.0,562.0,0.0,328.0,0.0,0.0,1537.0,0.0,1784.0,0.0,0.0,4464.0
2022-01-03 04:15:00+01:00,4299.0,3976.0,3400.0,2049.0,281.0,24.0,-3048.0,1375.0,124.0,3081.0,319.0,126.0,1.0,834.0,5747.0,27176.0,228.0,527.0,0.0,328.0,0.0,0.0,1537.0,0.0,1870.0,0.0,0.0,2625.0
2022-01-03 04:30:00+01:00,4302.0,4068.0,3437.0,2054.0,281.0,24.0,-3113.0,1377.0,63.0,3107.0,319.0,126.0,1.0,840.0,5820.0,26961.0,266.0,519.0,0.0,328.0,0.0,0.0,1537.0,0.0,1838.0,0.0,0.0,2623.0
2022-01-03 04:45:00+01:00,4317.0,4102.0,3435.0,2058.0,281.0,24.0,-2718.0,1373.0,104.0,3201.0,319.0,126.0,1.0,838.0,6026.0,27400.0,264.0,424.0,0.0,328.0,0.0,0.0,1537.0,0.0,1821.0,0.0,0.0,2509.0
2022-01-03 05:00:00+01:00,4332.0,4124.0,3430.0,2108.0,281.0,24.0,-1584.0,1377.0,55.0,3307.0,319.0,126.0,1.0,839.0,6217.0,29140.0,124.0,165.0,0.0,416.0,0.0,0.0,893.0,0.0,1763.0,0.0,0.0,3361.0
2022-01-03 05:15:00+01:00,4359.0,4209.0,3484.0,2192.0,281.0,24.0,-1108.0,1374.0,111.0,3339.0,319.0,126.0,1.0,834.0,6172.0,30094.0,80.0,63.0,0.0,416.0,0.0,0.0,893.0,0.0,1640.0,0.0,0.0,1783.0
2022-01-03 05:30:00+01:00,4371.0,4369.0,3540.0,2244.0,281.0,24.0,-1028.0,1376.0,59.0,3344.0,319.0,126.0,1.0,836.0,5981.0,30951.0,69.0,13.0,0.0,416.0,0.0,0.0,893.0,0.0,1649.0,0.0,0.0,1731.0
2022-01-03 05:45:00+01:00,4376.0,4513.0,3600.0,2336.0,281.0,23.0,-957.0,1375.0,93.0,3339.0,319.0,126.0,1.0,840.0,5997.0,33089.0,56.0,0.0,0.0,416.0,0.0,0.0,893.0,0.0,1526.0,0.0,0.0,1582.0
2022-01-03 06:00:00+01:00,4311.0,4729.0,3757.0,2399.0,281.0,24.0,-1761.0,1374.0,84.0,3321.0,319.0,126.0,1.0,821.0,6242.0,35673.0,68.0,0.0,0.0,397.0,0.0,0.0,677.0,0.0,1672.0,0.0,0.0,2814.0
2022-01-03 06:15:00+01:00,4389.0,5010.0,3837.0,2477.0,281.0,23.0,-1363.0,1376.0,51.0,3326.0,319.0,126.0,1.0,801.0,6232.0,36014.0,45.0,0.0,0.0,397.0,0.0,0.0,677.0,0.0,1888.0,0.0,0.0,1933.0
2022-01-03 06:30:00+01:00,4422.0,5115.0,4005.0,2641.0,281.0,23.0,-242.0,1377.0,70.0,3341.0,318.0,126.0,1.0,789.0,6217.0,36064.0,49.0,0.0,0.0,397.0,0.0,0.0,677.0,0.0,2028.0,0.0,0.0,2077.0
2022-01-03 06:45:00+01:00,4443.0,5334.0,4171.0,2790.0,281.0,23.0,126.0,1376.0,56.0,3334.0,318.0,126.0,1.0,775.0,6018.0,36956.0,68.0,0.0,0.0,397.0,9.0,0.0,677.0,0.0,1966.0,0.0,0.0,2043.0
2022-01-03 07:00:00+01:00,4485.0,5533.0,4589.0,2941.0,281.0,24.0,-517.0,1372.0,46.0,3313.0,316.0,126.0,1.0,764.0,6057.0,38016.0,73.0,0.0,0.0,454.0,0.0,0.0,426.0,0.0,1384.0,0.0,0.0,2337.0
2022-01-03 07:15:00+01:00,4500.0,5673.0,4806.0,2984.0,281.0,24.0,56.0,1374.0,61.0,3341.0,316.0,126.0,1.0,762.0,6055.0,37544.0,92.0,0.0,0.0,454.0,0.0,0.0,426.0,0.0,1243.0,0.0,0.0,1335.0
2022-01-03 07:30:00+01:00,4516.0,5748.0,4854.0,3122.0,281.0,24.0,550.0,1375.0,136.0,3345.0,316.0,126.0,2.0,736.0,6051.0,37439.0,93.0,0.0,0.0,454.0,0.0,0.0,426.0,0.0,1241.0,0.0,0.0,1334.0
2022-01-03 07:45:00+01:00,4544.0,6069.0,4919.0,3324.0,281.0,24.0,480.0,1377.0,208.0,3347.0,323.0,126.0,2.0,741.0,6069.0,37176.0,91.0,0.0,0.0,454.0,0.0,0.0,426.0,0.0,1171.0,0.0,0.0,1262.0
2022-01-03 08:00:00+01:00,4572.0,6625.0,5316.0,3394.0,281.0,24.0,989.0,1378.0,190.0,3333.0,323.0,126.0,3.0,743.0,6044.0,36391.0,135.0,864.0,0.0,508.0,0.0,0.0,190.0,0.0,36.0,0.0,0.0,1733.0
2022-01-03 08:15:00+01:00,4597.0,7142.0,5360.0,3464.0,281.0,24.0,1106.0,1376.0,52.0,3345.0,323.0,126.0,27.0,750.0,6069.0,36231.0,105.0,1002.0,0.0,508.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1107.0
2022-01-03 08:30:00+01:00,4604.0,7375.0,5392.0,3577.0,281.0,24.0,1213.0,1377.0,86.0,3345.0,323.0,126.0,163.0,750.0,6054.0,36681.0,90.0,1002.0,0.0,508.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1092.0
2022-01-03 08:45:00+01:00,4607.0,7706.0,5408.0,3586.0,281.0,24.0,1130.0,1374.0,59.0,3345.0,324.0,126.0,411.0,737.0,6076.0,36761.0,84.0,1002.0,0.0,508.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1086.0
2022-01-03 09:00:00+01:00,4592.0,8083.0,5477.0,3501.0,281.0,24.0,1873.0,1376.0,107.0,3348.0,324.0,126.0,792.0,735.0,6075.0,36099.0,75.0,1002.0,0.0,455.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1606.0
2022-01-03 09:15:00+01:00,4595.0,8295.0,5473.0,3535.0,281.0,24.0,1887.0,1385.0,59.0,3347.0,323.0,126.0,1246.0,732.0,6090.0,35766.0,63.0,1002.0,0.0,455.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1065.0
2022-01-03 09:30:00+01:00,4614.0,8584.0,5370.0,3595.0,282.0,24.0,1605.0,1385.0,44.0,3345.0,324.0,126.0,1704.0,733.0,6105.0,35730.0,49.0,1002.0,0.0,455.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1051.0
2022-01-03 09:45:00+01:00,4601.0,8816.0,5403.0,3599.0,286.0,24.0,1243.0,1385.0,48.0,3347.0,323.0,126.0,2192.0,739.0,5826.0,35643.0,50.0,887.0,0.0,455.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,937.0
2022-01-03 10:00:00+01:00,4572.0,8924.0,5546.0,3611.0,287.0,24.0,1550.0,1391.0,52.0,3353.0,323.0,126.0,2735.0,741.0,5662.0,35670.0,50.0,0.0,0.0,459.0,0.0,0.0,254.0,0.0,101.0,0.0,0.0,864.0
2022-01-03 10:15:00+01:00,4568.0,8938.0,5609.0,3587.0,286.0,24.0,1260.0,1389.0,44.0,3356.0,323.0,126.0,3216.0,740.0,5652.0,35942.0,63.0,16.0,0.0,459.0,0.0,0.0,254.0,0.0,260.0,0.0,0.0,339.0
2022-01-03 10:30:00+01:00,4567.0,9007.0,5655.0,3562.0,285.0,24.0,1145.0,1390.0,43.0,3351.0,323.0,126.0,3608.0,735.0,5648.0,36077.0,64.0,2.0,0.0,459.0,0.0,0.0,254.0,0.0,225.0,0.0,0.0,291.0
2022-01-03 10:45:00+01:00,4573.0,8980.0,5594.0,3566.0,284.0,24.0,732.0,1383.0,43.0,3345.0,323.0,126.0,3960.0,730.0,5663.0,36154.0,69.0,7.0,0.0,459.0,0.0,0.0,254.0,0.0,227.0,0.0,0.0,303.0
2022-01-03 11:00:00+01:00,4555.0,9003.0,5497.0,3558.0,283.0,24.0,404.0,1380.0,52.0,3378.0,324.0,126.0,4232.0,739.0,5656.0,36279.0,79.0,52.0,0.0,506.0,0.0,0.0,354.0,0.0,249.0,0.0,0.0,1240.0
2022-01-03 11:15:00+01:00,4530.0,8999.0,5509.0,3592.0,283.0,24.0,212.0,1379.0,49.0,3455.0,323.0,126.0,4534.0,745.0,5635.0,36528.0,73.0,48.0,0.0,506.0,0.0,0.0,354.0,0.0,468.0,0.0,0.0,589.0
2022-01-03 11:30:00+01:00,4537.0,8971.0,5465.0,3599.0,282.0,24.0,167.0,1382.0,48.0,3525.0,323.0,126.0,4776.0,745.0,5645.0,36749.0,57.0,83.0,0.0,506.0,0.0,0.0,354.0,0.0,581.0,0.0,0.0,721.0
2022-01-03 11:45:00+01:00,4539.0,8974.0,5436.0,3563.0,281.0,24.0,-116.0,1380.0,48.0,3639.0,323.0,126.0,4934.0,752.0,5638.0,37042.0,66.0,112.0,0.0,506.0,0.0,0.0,354.0,0.0,584.0,0.0,0.0,762.0
2022-01-03 12:00:00+01:00,4504.0,9018.0,5378.0,3497.0,281.0,24.0,142.0,1375.0,60.0,3787.0,324.0,126.0,5002.0,755.0,5627.0,36845.0,71.0,114.0,0.0,523.0,0.0,11.0,276.0,0.0,461.0,0.0,0.0,1456.0
2022-01-03 12:15:00+01:00,4504.0,9027.0,5379.0,3465.0,281.0,24.0,-116.0,1375.0,50.0,3917.0,323.0,126.0,4976.0,754.0,5633.0,36657.0,80.0,117.0,0.0,523.0,0.0,26.0,276.0,0.0,529.0,0.0,0.0,752.0
2022-01-03 12:30:00+01:00,4498.0,9095.0,5378.0,3416.0,281.0,24.0,319.0,1376.0,125.0,3973.0,323.0,126.0,4842.0,752.0,5634.0,36206.0,89.0,108.0,0.0,523.0,0.0,27.0,276.0,0.0,434.0,0.0,0.0,658.0
2022-01-03 12:45:00+01:00,4495.0,9153.0,5386.0,3357.0,316.0,24.0,-59.0,1374.0,43.0,3996.0,323.0,126.0,4619.0,755.0,5630.0,36283.0,96.0,129.0,0.0,523.0,0.0,26.0,276.0,0.0,455.0,0.0,0.0,706.0
2022-01-03 13:00:00+01:00,4490.0,9229.0,5436.0,3317.0,281.0,24.0,115.0,1375.0,34.0,4023.0,323.0,126.0,4210.0,742.0,5628.0,36072.0,96.0,123.0,0.0,506.0,0.0,30.0,421.0,0.0,345.0,0.0,0.0,1521.0
2022-01-03 13:15:00+01:00,4485.0,9283.0,5485.0,3336.0,281.0,24.0,40.0,1375.0,27.0,4039.0,323.0,126.0,4011.0,734.0,5639.0,35853.0,86.0,123.0,0.0,506.0,0.0,30.0,421.0,0.0,431.0,0.0,0.0,670.0
2022-01-03 13:30:00+01:00,4495.0,9322.0,5510.0,3336.0,281.0,24.0,192.0,1375.0,38.0,4048.0,324.0,126.0,3744.0,741.0,5649.0,35662.0,88.0,129.0,0.0,506.0,0.0,30.0,421.0,0.0,438.0,0.0,0.0,685.0
2022-01-03 13:45:00+01:00,4497.0,9371.0,5547.0,3340.0,281.0,24.0,-213.0,1371.0,37.0,4051.0,324.0,126.0,3408.0,747.0,5637.0,35611.0,90.0,113.0,0.0,506.0,0.0,131.0,421.0,0.0,410.0,0.0,0.0,744.0
2022-01-03 14:00:00+01:00,4511.0,9562.0,5484.0,3336.0,281.0,24.0,-498.0,1373.0,36.0,4046.0,323.0,126.0,3101.0,762.0,5640.0,35264.0,104.0,107.0,0.0,460.0,0.0,500.0,494.0,0.0,339.0,0.0,0.0,2004.0
2022-01-03 14:15:00+01:00,4523.0,9634.0,5453.0,3332.0,281.0,24.0,-183.0,1372.0,49.0,4050.0,323.0,126.0,2798.0,760.0,5642.0,34814.0,68.0,113.0,0.0,460.0,0.0,585.0,494.0,0.0,337.0,0.0,0.0,1103.0
2022-01-03 14:30:00+01:00,4528.0,9777.0,5476.0,3334.0,281.0,24.0,-64.0,1372.0,62.0,4046.0,324.0,126.0,2405.0,779.0,5647.0,34509.0,73.0,117.0,0.0,460.0,0.0,585.0,494.0,0.0,279.0,0.0,0.0,1054.0
2022-01-03 14:45:00+01:00,4548.0,10138.0,5473.0,3338.0,281.0,24.0,429.0,1376.0,99.0,4045.0,323.0,126.0,2020.0,782.0,5656.0,34183.0,74.0,130.0,0.0,460.0,0.0,568.0,494.0,1.0,402.0,0.0,0.0,1175.0
2022-01-03 15:00:00+01:00,4563.0,10596.0,5438.0,3392.0,281.0,24.0,1321.0,1375.0,67.0,4046.0,324.0,126.0,1518.0,796.0,5656.0,33678.0,91.0,30.0,0.0,432.0,0.0,428.0,400.0,1.0,161.0,0.0,0.0,1543.0
2022-01-03 15:15:00+01:00,4587.0,10758.0,5477.0,3428.0,281.0,24.0,1617.0,1372.0,26.0,4045.0,323.0,126.0,1101.0,779.0,5652.0,33037.0,83.0,30.0,0.0,432.0,0.0,416.0,400.0,0.0,114.0,0.0,0.0,643.0
2022-01-03 15:30:00+01:00,4594.0,10923.0,5500.0,3464.0,281.0,24.0,1866.0,1372.0,82.0,4045.0,323.0,126.0,724.0,766.0,5647.0,32806.0,67.0,33.0,0.0,432.0,0.0,416.0,400.0,0.0,207.0,0.0,0.0,723.0
2022-01-03 15:45:00+01:00,4620.0,11019.0,5492.0,3555.0,281.0,24.0,1701.0,1369.0,35.0,4045.0,324.0,126.0,380.0,771.0,5651.0,33008.0,62.0,22.0,0.0,432.0,0.0,419.0,400.0,0.0,50.0,0.0,0.0,553.0
2022-01-03 16:00:00+01:00,4657.0,11209.0,5490.0,3841.0,281.0,24.0,2536.0,1367.0,28.0,4046.0,323.0,126.0,146.0,790.0,5655.0,33177.0,62.0,0.0,0.0,433.0,0.0,443.0,447.0,0.0,0.0,0.0,182.0,1567.0
2022-01-03 16:15:00+01:00,4678.0,11363.0,5535.0,3977.0,281.0,25.0,3109.0,1366.0,29.0,4047.0,325.0,127.0,35.0,793.0,5659.0,32865.0,60.0,32.0,0.0,433.0,0.0,444.0,447.0,0.0,0.0,0.0,182.0,536.0
2022-01-03 16:30:00+01:00,4693.0,11440.0,5678.0,4146.0,281.0,24.0,3337.0,1367.0,29.0,4048.0,347.0,137.0,6.0,787.0,5659.0,32488.0,63.0,80.0,0.0,433.0,0.0,444.0,447.0,1.0,0.0,0.0,182.0,588.0
2022-01-03 16:45:00+01:00,4704.0,11312.0,5727.0,4290.0,280.0,25.0,3399.0,1366.0,34.0,4050.0,352.0,139.0,4.0,793.0,5653.0,32297.0,66.0,95.0,0.0,433.0,0.0,445.0,447.0,41.0,0.0,0.0,182.0,647.0
2022-01-03 17:00:00+01:00,4720.0,11180.0,5841.0,4304.0,281.0,25.0,3218.0,1365.0,36.0,4046.0,351.0,139.0,2.0,795.0,5639.0,32251.0,91.0,9.0,0.0,529.0,0.0,458.0,16.0,202.0,0.0,0.0,303.0,1608.0
2022-01-03 17:15:00+01:00,4728.0,11436.0,5851.0,4352.0,281.0,25.0,3325.0,1368.0,41.0,4049.0,352.0,139.0,2.0,781.0,5653.0,32252.0,116.0,0.0,0.0,529.0,0.0,459.0,16.0,242.0,0.0,0.0,303.0,817.0
2022-01-03 17:30:00+01:00,4724.0,11502.0,5849.0,4340.0,281.0,25.0,3477.0,1367.0,37.0,4053.0,353.0,140.0,2.0,781.0,5648.0,32210.0,119.0,0.0,0.0,529.0,0.0,459.0,16.0,242.0,0.0,0.0,303.0,820.0
2022-01-03 17:45:00+01:00,4717.0,11475.0,5848.0,4325.0,281.0,25.0,3405.0,1369.0,38.0,4052.0,353.0,140.0,2.0,781.0,5466.0,32198.0,125.0,0.0,4.0,529.0,0.0,461.0,16.0,211.0,0.0,0.0,303.0,801.0
2022-01-03 18:00:00+01:00,4721.0,11511.0,5802.0,4416.0,281.0,25.0,2240.0,1369.0,95.0,4050.0,353.0,140.0,2.0,787.0,5449.0,32391.0,140.0,0.0,10.0,585.0,0.0,478.0,0.0,87.0,0.0,0.0,172.0,1472.0
2022-01-03 18:15:00+01:00,4738.0,11580.0,5809.0,4414.0,281.0,25.0,2004.0,1368.0,117.0,4048.0,353.0,140.0,2.0,785.0,5449.0,32361.0,168.0,0.0,45.0,585.0,0.0,480.0,0.0,55.0,0.0,0.0,172.0,748.0
2022-01-03 18:30:00+01:00,4734.0,11574.0,5812.0,4423.0,281.0,25.0,1972.0,1372.0,95.0,4048.0,353.0,140.0,2.0,785.0,5450.0,32409.0,165.0,0.0,57.0,585.0,0.0,480.0,0.0,56.0,0.0,0.0,172.0,758.0
2022-01-03 18:45:00+01:00,4724.0,11654.0,5730.0,4405.0,281.0,25.0,1735.0,1370.0,102.0,4053.0,343.0,135.0,2.0,787.0,5440.0,32148.0,181.0,0.0,57.0,585.0,0.0,490.0,0.0,46.0,0.0,0.0,172.0,774.0
2022-01-03 19:00:00+01:00,4710.0,11821.0,5631.0,4364.0,282.0,25.0,2100.0,1369.0,139.0,4054.0,333.0,130.0,2.0,786.0,5453.0,31854.0,141.0,0.0,9.0,569.0,0.0,576.0,0.0,10.0,0.0,0.0,230.0,1535.0
2022-01-03 19:15:00+01:00,4694.0,11774.0,5651.0,4320.0,283.0,25.0,1926.0,1372.0,101.0,4054.0,340.0,130.0,2.0,775.0,5446.0,31183.0,121.0,0.0,1.0,569.0,0.0,583.0,0.0,0.0,0.0,0.0,230.0,705.0
2022-01-03 19:30:00+01:00,4697.0,11819.0,5623.0,4267.0,283.0,25.0,1617.0,1372.0,163.0,4056.0,341.0,130.0,2.0,775.0,5462.0,30464.0,128.0,0.0,2.0,569.0,0.0,583.0,0.0,0.0,0.0,0.0,230.0,713.0
2022-01-03 19:45:00+01:00,4688.0,11921.0,5538.0,4169.0,283.0,25.0,952.0,1370.0,46.0,4053.0,345.0,132.0,2.0,785.0,5460.0,30037.0,160.0,0.0,0.0,569.0,0.0,583.0,0.0,0.0,0.0,0.0,230.0,743.0
2022-01-03 20:00:00+01:00,4655.0,12092.0,5358.0,4425.0,283.0,25.0,1981.0,1372.0,166.0,4054.0,346.0,133.0,2.0,773.0,5267.0,29660.0,127.0,0.0,16.0,540.0,0.0,583.0,0.0,0.0,0.0,0.0,306.0,1572.0
2022-01-03 20:15:00+01:00,4625.0,12047.0,5388.0,4407.0,283.0,25.0,1118.0,1369.0,76.0,4053.0,346.0,133.0,2.0,785.0,5134.0,29100.0,182.0,0.0,0.0,540.0,0.0,583.0,0.0,0.0,0.0,0.0,306.0,765.0
2022-01-03 20:30:00+01:00,4612.0,12130.0,5367.0,4440.0,283.0,25.0,444.0,1370.0,105.0,4056.0,346.0,133.0,2.0,766.0,5104.0,28650.0,236.0,0.0,0.0,540.0,0.0,583.0,0.0,0.0,0.0,0.0,306.0,819.0
2022-01-03 20:45:00+01:00,4611.0,11978.0,5301.0,4390.0,283.0,25.0,405.0,1369.0,68.0,4057.0,346.0,133.0,2.0,764.0,5124.0,28143.0,223.0,0.0,0.0,540.0,0.0,583.0,0.0,0.0,0.0,0.0,306.0,806.0
2022-01-03 21:00:00+01:00,4526.0,11861.0,5365.0,4505.0,283.0,25.0,-232.0,1366.0,164.0,4058.0,360.0,133.0,2.0,763.0,5131.0,28011.0,109.0,0.0,0.0,684.0,0.0,583.0,3.0,0.0,0.0,0.0,309.0,1688.0
2022-01-03 21:15:00+01:00,4498.0,11905.0,5390.0,4491.0,283.0,25.0,-889.0,1360.0,125.0,4056.0,362.0,135.0,2.0,761.0,5069.0,27516.0,133.0,0.0,0.0,684.0,0.0,583.0,3.0,0.0,0.0,0.0,309.0,716.0
2022-01-03 21:30:00+01:00,4488.0,11871.0,5407.0,4559.0,283.0,25.0,-1312.0,1357.0,93.0,4055.0,362.0,135.0,2.0,788.0,5020.0,27117.0,172.0,0.0,0.0,684.0,0.0,583.0,3.0,0.0,0.0,0.0,309.0,755.0
2022-01-03 21:45:00+01:00,4472.0,11801.0,5383.0,4677.0,283.0,25.0,-2031.0,1355.0,175.0,4055.0,362.0,135.0,2.0,788.0,5309.0,26443.0,255.0,17.0,0.0,684.0,0.0,583.0,3.0,0.0,0.0,0.0,309.0,855.0
2022-01-03 22:00:00+01:00,4451.0,11892.0,5007.0,4757.0,283.0,25.0,-1712.0,1352.0,128.0,4054.0,362.0,135.0,2.0,782.0,5476.0,25332.0,195.0,98.0,0.0,840.0,0.0,583.0,92.0,0.0,0.0,0.0,575.0,2383.0
2022-01-03 22:15:00+01:00,4435.0,11766.0,5012.0,4848.0,283.0,25.0,-2121.0,1355.0,45.0,4065.0,363.0,135.0,2.0,793.0,5456.0,25047.0,210.0,92.0,0.0,840.0,0.0,583.0,92.0,0.0,0.0,0.0,575.0,885.0
2022-01-03 22:30:00+01:00,4436.0,11774.0,4997.0,4883.0,283.0,25.0,-2399.0,1359.0,42.0,4063.0,362.0,134.0,2.0,790.0,5450.0,24750.0,305.0,59.0,0.0,840.0,0.0,583.0,92.0,0.0,0.0,0.0,575.0,947.0
2022-01-03 22:45:00+01:00,4424.0,11752.0,5001.0,4906.0,283.0,25.0,-2892.0,1358.0,41.0,4065.0,362.0,134.0,2.0,794.0,5534.0,24175.0,429.0,47.0,0.0,840.0,0.0,583.0,92.0,0.0,0.0,0.0,575.0,1059.0
2022-01-03 23:00:00+01:00,4398.0,11744.0,4887.0,4669.0,283.0,25.0,-1522.0,1360.0,66.0,4067.0,362.0,135.0,2.0,792.0,5442.0,23742.0,417.0,46.0,0.0,914.0,0.0,583.0,42.0,0.0,0.0,0.0,605.0,2607.0
2022-01-03 23:15:00+01:00,4388.0,11881.0,4850.0,4687.0,283.0,26.0,-1830.0,1361.0,42.0,4066.0,362.0,135.0,2.0,790.0,5357.0,23110.0,440.0,43.0,0.0,914.0,0.0,583.0,42.0,0.0,0.0,0.0,605.0,1066.0
2022-01-03 23:30:00+01:00,4379.0,11770.0,4854.0,4669.0,283.0,26.0,-1910.0,1366.0,44.0,4066.0,362.0,135.0,2.0,787.0,5294.0,22759.0,517.0,4.0,0.0,914.0,0.0,583.0,42.0,0.0,0.0,0.0,605.0,1104.0
2022-01-03 23:45:00+01:00,4378.0,12003.0,4548.0,4714.0,283.0,26.0,-2266.0,1366.0,41.0,4065.0,363.0,135.0,2.0,787.0,5275.0,22082.0,493.0,3.0,0.0,914.0,0.0,583.0,42.0,0.0,0.0,0.0,605.0,1079.0
2022-01-04 00:00:00+01:00,4365.0,12441.0,4534.0,4696.0,283.0,26.0,-2817.0,1372.0,64.0,4067.0,356.0,142.0,2.0,783.0,5250.0,21614.0,214.0,0.0,0.0,890.0,0.0,583.0,84.0,0.0,0.0,0.0,605.0,2376.0
2022-01-04 00:15:00+01:00,4378.0,12554.0,4522.0,4635.0,283.0,26.0,-3239.0,1371.0,106.0,4064.0,359.0,143.0,2.0,787.0,5277.0,21547.0,300.0,0.0,0.0,890.0,0.0,583.0,84.0,0.0,0.0,0.0,605.0,883.0
2022-01-04 00:30:00+01:00,4385.0,12557.0,4516.0,4548.0,283.0,26.0,-3746.0,1370.0,146.0,4060.0,359.0,143.0,2.0,793.0,5384.0,21261.0,258.0,0.0,0.0,890.0,0.0,583.0,84.0,0.0,0.0,0.0,605.0,841.0
